time,stateRun,private,price,windSpeed,sunshineHour,temperature,special
2022-01-10-04,422.8,14,596,0.5,0,14.1,0
2022-01-10-05,422.8,14,596,1.1,0,14.1,0
2022-01-10-06,422.7,14,596,1,0,13.7,0
2022-01-10-07,302.8,14,596,0.7,0.4,15.4,0
2022-01-10-08,189.7,14,595,2,1,17.7,0
2022-01-10-09,242.6,14,595,2.4,1,19.6,0
2022-01-10-10,209.7,14,595,3.1,1,20.7,0
2022-01-10-11,252.6,14,595,3.1,1,21.8,0
2022-01-10-12,302.8,14,596,3.6,1,22.4,0
2022-01-10-13,422.8,14,596,5.1,1,22.1,0
2022-01-10-14,466.1,14,596,5.8,1,21.3,0
2022-01-10-15,209.7,14,595,4.7,1,20.4,0
2022-01-10-16,80.5,14,595,4.9,0.5,18.9,0
2022-01-10-17,80,14,595,5.1,0,17.8,0
2022-01-10-18,80,14,595,3.8,0,17.3,0
2022-01-10-19,80,14,595,4.2,0,17.7,0
2022-01-10-20,80,14,595,2.7,0,17.8,0
2022-01-10-21,80,14,595,3.7,0,17.8,0
2022-01-10-22,80,14,595,1.5,0,16.7,0
2022-01-10-23,312.6,14,596,1.9,0,16.7,0
2022-01-11-00,350.4,14,596,0.8,0,16.1,0
2022-01-11-01,346.1,14,598,3.4,0,16.1,0
2022-01-11-02,346.1,14,598,4.1,0,16.4,0
2022-01-11-03,376.1,14,598,4.3,0,16.6,0
2022-01-11-04,376.1,14,598,3.9,0,16.5,0
2022-01-11-05,416.1,14,598,5.5,0,16.1,0
2022-01-11-06,298.1,14,596,6.1,0,16,0
2022-01-11-07,320,14,596,5.6,0.1,16.2,0
2022-01-11-08,301.4,14,596,5.7,1,16.1,0
2022-01-11-09,204.8,14,595,7.2,1,16.5,0
2022-01-11-10,318.2,14,596,7.2,1,16.5,0
2022-01-11-11,298.2,14,596,6.9,1,16.8,0
2022-01-11-12,328.1,14,598,6.2,1,17.1,0
2022-01-11-13,466.2,14,596,6.7,1,17.3,0
2022-01-11-14,366.2,14,596,5.8,1,16.8,0
2022-01-11-15,272.7,14,596,6.1,1,15.8,0
2022-01-11-16,50,14,595,4,0.6,14.7,0
2022-01-11-17,50,14,595,5.1,0,13.1,0
2022-01-11-18,50,14,595,3.9,0,12.5,0
2022-01-11-19,50,14,595,2.6,0,12.5,0
2022-01-11-20,85.9,14,595,1.9,0,12.5,0
2022-01-11-21,242.6,14,595,1.4,0,12.2,0
2022-01-11-22,115.9,14,595,1.9,0,12.4,0
2022-01-11-23,242.6,14,595,0.6,0,12.5,0
2022-01-12-00,407.5,14,596,1.2,0,12.7,0
2022-01-12-01,506.1,14,596,1,0,12.8,0
2022-01-12-02,456.2,14,596,1.1,0,12.9,0
2022-01-12-03,536.1,14,598,1.2,0,12.7,0
2022-01-12-04,536.1,14,598,0.9,0,12.8,0
2022-01-12-05,506.1,14,598,1.8,0,12.5,0
2022-01-12-06,406.1,14,596,0.5,0,12.4,0
2022-01-12-07,376.1,14,596,0.8,0,12.8,0
2022-01-12-08,379.4,14,596,1.1,0,13.1,0
2022-01-12-09,349.4,14,596,0.9,0.2,13.6,0
2022-01-12-10,346.2,14,596,1.9,0.6,14.7,0
2022-01-12-11,348.9,14,596,2.1,0.6,15.4,0
2022-01-12-12,376.2,14,598,2.6,0.8,16.5,0
2022-01-12-13,346.4,14,598,1.1,1,17.6,0
2022-01-12-14,352.4,14,596,0.8,1,17.6,0
2022-01-12-15,338.2,14,596,3,1,18.1,0
2022-01-12-16,50,14,595,3.4,0.2,16.5,0
2022-01-12-17,50,14,595,3,0,15.3,0
2022-01-12-18,50,14,595,1.5,0,14.2,0
2022-01-12-19,50,14,595,1.1,0,13.3,0
2022-01-12-20,50,14,595,0.7,0,12.7,0
2022-01-12-21,50,14,595,1.5,0,12.3,0
2022-01-12-22,50,14,595,0,0,11.9,0
2022-01-12-23,50,14,595,0,0,11.5,0
2022-01-13-00,365,15.1,596,1,0,11.3,0
2022-01-13-01,345,15.1,596,0.3,0,12.4,0
2022-01-13-02,375,15.1,598,1,0,12.8,0
2022-01-13-03,375,15.1,598,0.8,0,13.3,0
2022-01-13-04,375,15.1,598,0,0,13.4,0
2022-01-13-05,375,15.1,598,1.1,0,13.9,0
2022-01-13-06,345,15.1,596,0,0,13.7,0
2022-01-13-07,375,15.1,596,1.1,0.4,14.2,0
2022-01-13-08,348.3,15.1,596,3.5,1,16.6,0
2022-01-13-09,322.7,15.1,596,5,1,18.1,0
2022-01-13-10,318.3,15.1,596,4.1,1,19.2,0
2022-01-13-11,315,15.1,596,3.4,1,20,0
2022-01-13-12,415.1,15.1,598,6.2,1,19.7,0
2022-01-13-13,372.8,15.1,598,7.7,1,18.8,0
2022-01-13-14,465.1,15.1,596,8.1,1,18,0
2022-01-13-15,365,15.1,596,6.2,1,16.6,0
2022-01-13-16,80,15.1,595,7,0.5,14.9,0
2022-01-13-17,80,15.1,595,5.3,0,13.8,0
2022-01-13-18,80,15.1,595,5.2,0,13.1,0
2022-01-13-19,80,15.1,595,2.6,0,12.8,0
2022-01-13-20,80,15.1,595,3,0,12.7,0
2022-01-13-21,114.8,15.1,595,2.5,0,12.4,0
2022-01-13-22,80.1,15.1,595,1.6,0,12.4,0
2022-01-13-23,211.5,15.1,595,0.4,0,10.5,0
2022-01-14-00,459.8,15.1,596,1.9,0,10.9,0
2022-01-14-01,655,15.1,596,1.8,0,10.6,0
2022-01-14-02,505,15.1,596,1.7,0,11.1,0
2022-01-14-03,535,15.1,596,1.7,0,10.5,0
2022-01-14-04,535,15.1,596,1.1,0,10,0
2022-01-14-05,535,15.1,596,1.3,0,9.9,0
2022-01-14-06,425,15.1,596,1,0,10.1,0
2022-01-14-07,388.2,15.1,596,1.3,0.4,11.6,0
2022-01-14-08,268.3,15.1,596,1.9,1,13.9,0
2022-01-14-09,268.3,15.1,596,2.8,1,16,0
2022-01-14-10,268.3,15.1,596,3,1,18,0
2022-01-14-11,348.3,15.1,596,3.4,1,19.3,0
2022-01-14-12,375,15.1,596,3.2,1,20.5,0
2022-01-14-13,345,15.1,596,3.5,1,20.7,0
2022-01-14-14,298.3,15.1,596,4.6,1,19.6,0
2022-01-14-15,161.5,15.1,595,1.6,1,20.4,0
2022-01-14-16,80,15.1,595,4.2,0.7,17.8,0
2022-01-14-17,80,15.1,595,5.6,0,16.3,0
2022-01-14-18,80,15.1,595,3,0,15.6,0
2022-01-14-19,50,15.1,595,1.4,0,14.9,0
2022-01-14-20,50,15.1,595,0.4,0,14.9,0
2022-01-14-21,114.8,15.1,595,0.6,0,15.3,0
2022-01-14-22,318.3,15.1,596,0.9,0,15.4,0
2022-01-14-23,345,15.1,596,0.3,0,15,0
2022-01-15-00,196.8,15.1,595,0,0,14.5,0
2022-01-15-01,435.1,15.1,596,0.3,0,14,0
2022-01-15-02,435.1,15.1,596,0,0,14.1,0
2022-01-15-03,438.9,15.1,596,0,0,14,0
2022-01-15-04,495,15.1,596,0.7,0,14.3,0
2022-01-15-05,465,15.1,596,1.2,0,15,0
2022-01-15-06,465,15.1,596,1,0,14.6,0
2022-01-15-07,465,15.1,596,2.3,0.3,15.7,0
2022-01-15-08,244.8,15.1,598,2.3,0.7,17.3,0
2022-01-15-09,371.5,15.1,598,2.8,1,19.4,0
2022-01-15-10,465,15.1,596,3.5,1,21.1,0
2022-01-15-11,465,15.1,596,4.7,1,22.4,0
2022-01-15-12,495,15.1,598,4.9,1,22.1,0
2022-01-15-13,495,15.1,598,4,1,22.2,0
2022-01-15-14,465,15.1,596,5.2,1,21.1,0
2022-01-15-15,435.1,15.1,596,6,1,19.6,0
2022-01-15-16,58,15.1,595,4.1,0.8,18.5,0
2022-01-15-17,50,15.1,595,2,0,17.2,0
2022-01-15-18,80,15.1,595,1.9,0,16.3,0
2022-01-15-19,80,15.1,595,2.5,0,16.3,0
2022-01-15-20,80,15.1,595,0.8,0,15.7,0
2022-01-15-21,80,15.1,595,0,0,14.7,0
2022-01-15-22,88,15.1,595,0.3,0,14.1,0
2022-01-15-23,214.8,15.1,595,0,0,13.7,0
2022-01-16-00,118,15.1,595,1.4,0,14.1,0
2022-01-16-01,245,15.1,596,0.6,0,13.7,0
2022-01-16-02,244.8,15.1,598,0.5,0,13.9,0
2022-01-16-03,244.8,15.1,598,0.6,0,15.2,0
2022-01-16-04,446.9,15.1,596,0.4,0,14.3,0
2022-01-16-05,323.6,15.1,598,1.3,0,14.1,0
2022-01-16-06,446.9,15.1,596,0.9,0,14.2,0
2022-01-16-07,446.9,15.1,596,0.8,0.4,15.5,0
2022-01-16-08,447,15.1,596,2.5,1,18.5,0
2022-01-16-09,495,15.1,596,3.7,1,20.4,0
2022-01-16-10,495.1,15.1,596,3.8,1,22,0
2022-01-16-11,495.1,15.1,596,5.2,1,23.1,0
2022-01-16-12,625.1,15.1,598,4.8,1,23.9,0
2022-01-16-13,495,15.1,596,5,1,23.6,0
2022-01-16-14,495.1,15.1,596,3.8,1,24.1,0
2022-01-16-15,495,15.1,596,5.5,1,21.7,0
2022-01-16-16,214.8,15.1,596,4.8,0.7,19.4,0
2022-01-16-17,80.1,15.1,595,3.5,0,18.6,0
2022-01-16-18,80,15.1,595,4.8,0,18.4,0
2022-01-16-19,98,15.1,595,2.7,0,18.3,0
2022-01-16-20,80,15.1,595,3,0,18.1,0
2022-01-16-21,80,15.1,595,2.6,0,17.4,0
2022-01-16-22,244.8,15.1,596,2,0,17.1,0
2022-01-16-23,495.1,15.1,596,3.6,0,17.3,0
2022-01-17-00,468.3,15.1,600,3,0,17.2,0
2022-01-17-01,477.3,15.1,600,2.8,0,17.1,0
2022-01-17-02,535,15.1,600,3.3,0,16.9,0
2022-01-17-03,495,15.1,600,2.4,0,16.9,0
2022-01-17-04,535,15.1,600,1.8,0,16.9,0
2022-01-17-05,535,15.1,600,3.8,0,17,0
2022-01-17-06,465,15.1,600,2.7,0,17,0
2022-01-17-07,465,15.1,600,2.6,0.2,17.5,0
2022-01-17-08,435,15.1,600,4.1,1,18.7,0
2022-01-17-09,184.8,15.1,600,4.8,1,18.8,0
2022-01-17-10,435,15.1,600,5.4,1,19.5,0
2022-01-17-11,214.8,15.1,600,3.8,1,20.3,0
2022-01-17-12,575.1,15.1,600,5.7,1,21.4,0
2022-01-17-13,417,15.1,600,6.7,1,20.9,0
2022-01-17-14,166.8,15.1,600,6.4,1,20.2,0
2022-01-17-15,166.8,15.1,600,4.4,1,19.5,0
2022-01-17-16,50,15.1,600,5.5,0.3,17.9,0
2022-01-17-17,50,15.1,600,3,0,16.9,0
2022-01-17-18,50,15.1,600,3.9,0,16.3,0
2022-01-17-19,50,15.1,600,4,0,16.1,0
2022-01-17-20,50,15.1,600,3.6,0,16,0
2022-01-17-21,166.8,15.1,600,2.4,0,15.9,0
2022-01-17-22,417,15.1,600,1.7,0,16,0
2022-01-17-23,417,15.1,600,2.7,0,15.9,0
2022-01-18-00,405.1,15.1,600,2.5,0,15.9,0
2022-01-18-01,345.1,15.1,600,2.2,0,15.8,0
2022-01-18-02,354.1,15.1,600,1.2,0,15.7,0
2022-01-18-03,375,15.1,600,1.4,0,15.6,0
2022-01-18-04,375,15.1,600,1.7,0,15.7,0
2022-01-18-05,375,15.1,600,1.3,0,15.8,0
2022-01-18-06,345,15.1,600,2.1,0,15.8,0
2022-01-18-07,465,15.1,600,3.1,0,16.6,0
2022-01-18-08,166.8,15.1,600,3.5,0.5,17.5,0
2022-01-18-09,50,15.1,600,5.4,1,17.8,0
2022-01-18-10,140.5,15.1,600,5,1,19.2,0
2022-01-18-11,167.2,15.1,600,5.1,1,19.6,0
2022-01-18-12,407,15.1,600,4.6,1,19.7,0
2022-01-18-13,297,15.1,600,5.2,0.7,19.7,0
2022-01-18-14,173.5,15.1,600,4.1,0.7,19.6,0
2022-01-18-15,62.2,15.1,600,4.6,0.7,19.4,0
2022-01-18-16,50,15.1,600,3.7,0.4,18.7,0
2022-01-18-17,50,15.1,600,3.7,0,18.1,0
2022-01-18-18,50,15.1,600,2.7,0,17.5,0
2022-01-18-19,50,15.1,600,3.4,0,17.5,0
2022-01-18-20,80,15.1,600,3.8,0,17,0
2022-01-18-21,128,15.1,600,2.6,0,16.6,0
2022-01-18-22,468.3,15.1,600,2.7,0,16.6,0
2022-01-18-23,505.1,15.1,600,2.1,0,16,0
2022-01-19-00,493.8,15.1,600,2.3,0,15.9,0
2022-01-19-01,465,15.1,600,1.4,0,15.8,0
2022-01-19-02,495,15.1,600,0.5,0,15.8,0
2022-01-19-03,472,15.1,600,2,0,15.4,0
2022-01-19-04,483.6,15.1,600,1.4,0,15.8,0
2022-01-19-05,495,15.1,600,1.4,0,15.2,0
2022-01-19-06,430.5,15.1,600,2.1,0,15.7,0
2022-01-19-07,344.9,15.1,600,1.7,0,16.7,0
2022-01-19-08,193.5,15.1,600,3.6,0.9,18.4,0
2022-01-19-09,66.8,15.1,600,3.9,1,19.7,0
2022-01-19-10,93.5,15.1,600,5.4,1,20.6,0
2022-01-19-11,173.5,15.1,600,4.3,1,21.6,0
2022-01-19-12,297,15.1,600,4.8,1,22.1,0
2022-01-19-13,300.3,15.1,600,6.2,1,22,0
2022-01-19-14,193.5,15.1,600,5.8,1,21.7,0
2022-01-19-15,66.8,15.1,600,5.5,1,20.9,0
2022-01-19-16,50,15.1,600,6.1,0.8,18.9,0
2022-01-19-17,50,15.1,600,5.2,0,17.5,0
2022-01-19-18,50,15.1,600,3.3,0,17.1,0
2022-01-19-19,50,15.1,600,2.4,0,16.4,0
2022-01-19-20,114.8,15.1,600,2.6,0,16,0
2022-01-19-21,241.5,15.1,600,1.9,0,15.6,0
2022-01-19-22,345,15.1,600,1.6,0,15,0
2022-01-19-23,345,15.1,600,1.3,0,14.4,0
2022-01-20-00,350.1,15.1,598,1.3,0,14.1,0
2022-01-20-01,375.1,15.1,598,1.5,0,13.7,0
2022-01-20-02,375.1,15.1,598,0.3,0,13.5,0
2022-01-20-03,375.1,15.1,598,1.2,0,13.1,0
2022-01-20-04,345.6,15.1,598,1.4,0,12.9,0
2022-01-20-05,375.1,15.1,598,0.8,0,12.9,0
2022-01-20-06,357.5,15.1,598,1.9,0,13.2,0
2022-01-20-07,384.9,15.1,598,2.5,0.1,15.9,0
2022-01-20-08,251.5,15.1,598,1.6,1,18.1,0
2022-01-20-09,129.8,10.1,598,1.8,1,20.4,0
2022-01-20-10,256.5,10.1,598,1.8,1,22.1,0
2022-01-20-11,286.5,10.1,598,2,1,23.7,0
2022-01-20-12,460.1,10.1,598,4.2,1,23.5,0
2022-01-20-13,302,10.1,598,3.7,1,24.3,0
2022-01-20-14,225.2,10.1,598,4.5,1,23.1,0
2022-01-20-15,225.3,10.1,598,4.3,1,22.4,0
2022-01-20-16,71.8,10.1,598,2.8,0.3,21,0
2022-01-20-17,50,15.1,595,3.6,0,19.9,0
2022-01-20-18,50,15.1,595,3.3,0,19.1,0
2022-01-20-19,50,15.1,595,2,0,18.2,0
2022-01-20-20,66.8,15.1,598,2.5,0,18.1,0
2022-01-20-21,193.5,15.1,598,1,0,17.6,0
2022-01-20-22,345,15.1,598,0.8,0,17,0
2022-01-20-23,375,15.1,598,0.8,0,16.4,0
2022-01-21-00,350.7,15.1,598,0.9,0,16.2,0
2022-01-21-01,297,15.1,598,0.5,0,15.7,0
2022-01-21-02,301.7,15.1,598,0,0,15.9,0
2022-01-21-03,297.8,15.1,598,1,0,16.6,0
2022-01-21-04,296.9,15.1,598,0.7,0,16.6,0
2022-01-21-05,301.7,15.1,598,3.5,0,16.8,0
2022-01-21-06,301.7,15.1,598,3.6,0,17,0
2022-01-21-07,356.9,15.1,598,0.4,0,17,0
2022-01-21-08,171.5,15.1,598,0.7,0.8,16.8,0
2022-01-21-09,102.5,6.1,598,2.1,1,17.8,0
2022-01-21-10,102.5,6.1,598,0.9,1,18.3,0
2022-01-21-11,183.6,5,598,5.6,1,18.4,0
2022-01-21-12,262.7,6.1,598,4,1,19.4,0
2022-01-21-13,139.2,6.1,598,4,1,19.4,0
2022-01-21-14,172.5,6.1,598,3.5,0.9,18.6,0
2022-01-21-15,105.8,6.1,598,2.5,0.7,19.3,0
2022-01-21-16,80,11.1,598,1.8,0.3,18.7,0
2022-01-21-17,80,11.1,598,3,0,18.1,0
2022-01-21-18,80,11.1,598,3.7,0,17.5,0
2022-01-21-19,80,11.1,598,3.8,0,17.2,0
2022-01-21-20,118.8,11.1,598,1.4,0,17.2,0
2022-01-21-21,241.5,15.1,598,3.2,0,17.2,0
2022-01-21-22,271.7,15.1,598,2.8,0,17.4,0
2022-01-21-23,301.8,15.1,598,3,0,17.4,0
2022-01-22-00,317,15.1,598,0.7,0,17.2,0
2022-01-22-01,297,15.1,598,1.2,0,16.8,0
2022-01-22-02,297.9,15.1,598,1.2,0,16.5,0
2022-01-22-03,296.9,15.1,598,1.4,0,16.5,0
2022-01-22-04,296.9,15.1,598,1.8,0,16.9,0
2022-01-22-05,301.7,15.1,598,1.1,0,16.9,0
2022-01-22-06,257,15.1,598,0,0,16.8,0
2022-01-22-07,253.7,15.1,597,1.1,0,16.9,0
2022-01-22-08,327,15.1,598,2.1,0.4,17.3,0
2022-01-22-09,177,15.1,597,1.6,0.9,18.2,0
2022-01-22-10,330.3,15.1,598,3.6,1,19.3,0
2022-01-22-11,330.3,15.1,598,4,0.9,19.8,0
2022-01-22-12,253.7,15.1,598,5.4,1,20.1,0
2022-01-22-13,253.7,15.1,598,4.9,0.7,19.8,0
2022-01-22-14,250.3,15.1,597,4.9,0.5,18.2,0
2022-01-22-15,223.5,15.1,597,4.9,0,17.9,0
2022-01-22-16,80,15.1,597,5.5,0,17.3,0
2022-01-22-17,80,15.1,597,4.3,0,16.9,0
2022-01-22-18,80,15.1,597,2.2,0,17.2,0
2022-01-22-19,80,15.1,597,2.8,0,17.1,0
2022-01-22-20,211.5,15.1,597,0.9,0,17.2,0
2022-01-22-21,265,15.1,597,0.4,0,17,0
2022-01-22-22,271.6,15.1,598,0,0,16.9,0
2022-01-22-23,291.6,15.1,598,1.9,0,17.2,0
2022-01-23-00,529.1,15.1,598,1.4,0,17.1,0
2022-01-23-01,495.2,15.1,598,1.1,0,16.5,0
2022-01-23-02,479.4,15.1,598,0.3,0,16.8,0
2022-01-23-03,469.6,15.1,598,0,0,16.8,0
2022-01-23-04,461.9,15.1,598,0,0,16.6,0
2022-01-23-05,461.7,15.1,598,1.8,0,16.8,0
2022-01-23-06,472.1,15.1,598,0.7,0,16.7,0
2022-01-23-07,555,15.1,598,0,0,17.3,0
2022-01-23-08,481.8,15.1,598,1.4,0.3,18.1,0
2022-01-23-09,535.1,15.1,598,0.6,0.6,20,0
2022-01-23-10,461.7,15.1,598,0.6,1,21.9,0
2022-01-23-11,474.9,15.1,598,0.6,1,24.4,0
2022-01-23-12,474.2,15.1,598,1.2,1,23.7,0
2022-01-23-13,461.7,15.1,598,3.9,1,20.4,0
2022-01-23-14,461.8,15.1,598,3.7,1,19.4,0
2022-01-23-15,467.4,15.1,598,3,0.8,18.9,0
2022-01-23-16,178,15.1,596,3.1,0,18.2,0
2022-01-23-17,178.1,15.1,596,0.6,0,18.6,0
2022-01-23-18,122.3,15.1,596,1.1,0,18.6,0
2022-01-23-19,122.3,15.1,596,0,0,18.6,0
2022-01-23-20,122.3,15.1,596,2,0,18.1,0
2022-01-23-21,133,15.1,596,1.8,0,17.5,0
2022-01-23-22,178,15.1,596,1,0,17.7,0
2022-01-23-23,555.1,15.1,598,1.9,0,17.7,0
2022-01-24-00,461.8,15.1,598,2.9,0,17.8,0
2022-01-24-01,460.3,15.1,598,2.8,0,18.1,0
2022-01-24-02,461.7,15.1,598,0.8,0,18.2,0
2022-01-24-03,458,15.1,598,3.1,0,18,0
2022-01-24-04,457.1,15.1,598,1.4,0,18,0
2022-01-24-05,457.1,15.1,598,1.8,0,17.9,0
2022-01-24-06,497,15.1,598,1.6,0,17.7,0
2022-01-24-07,461.7,15.1,598,2.6,0,18.2,0
2022-01-24-08,144.8,15.1,598,4.3,0.9,18,0
2022-01-24-09,171.5,15.1,598,5.2,1,17.8,0
2022-01-24-10,144.8,15.1,598,3.6,1,19.2,0
2022-01-24-11,301.8,15.1,598,4.3,1,18.2,0
2022-01-24-12,301.8,15.1,598,3.1,1,18.5,0
2022-01-24-13,253.8,15.1,598,1.7,1,19,0
2022-01-24-14,250.3,15.1,598,2.6,1,18.7,0
2022-01-24-15,203.5,15.1,598,3.8,1,18.4,0
2022-01-24-16,80,15.1,598,2.2,0.3,18,0
2022-01-24-17,80,15.1,598,2,0,18,0
2022-01-24-18,80,15.1,598,2.8,0,17.5,0
2022-01-24-19,80,15.1,598,3.3,0,17.2,0
2022-01-24-20,80,15.1,598,4.6,0,16.8,0
2022-01-24-21,144.8,15.1,598,1.3,0,16.4,0
2022-01-24-22,251.6,15.1,598,1.7,0,16.5,0
2022-01-24-23,301.8,15.1,598,1.5,0,16.3,0
2022-01-25-00,301.8,15.1,597,0.3,0,16.1,0
2022-01-25-01,301.8,15.1,596,1.5,0,16.4,0
2022-01-25-02,271.8,15.1,596,2.4,0,16.4,0
2022-01-25-03,303.1,15.1,596,1.1,0,16.5,0
2022-01-25-04,301.7,15.1,596,0.6,0,16.1,0
2022-01-25-05,301.7,15.1,596,1.4,0,16.3,0
2022-01-25-06,341.7,15.1,596,2.1,0,16.4,0
2022-01-25-07,381.8,15.1,597,3.7,0.2,16.7,0
2022-01-25-08,271.6,15.1,597,2.8,0.6,17.8,0
2022-01-25-09,236.4,15.1,597,2.9,0.9,19.8,0
2022-01-25-10,249.6,15.1,597,3.5,1,21.5,0
2022-01-25-11,345,15.1,597,2.8,1,23.1,0
2022-01-25-12,381.7,15.1,596,3,1,23.7,0
2022-01-25-13,301.7,15.1,597,4.5,1,23.2,0
2022-01-25-14,347,15.1,597,5.6,1,21.4,0
2022-01-25-15,234.4,15.1,597,5.7,1,20.7,0
2022-01-25-16,80,15.1,597,4.2,0.7,19.5,0
2022-01-25-17,80,15.1,597,3.5,0,18.5,0
2022-01-25-18,80,15.1,597,2.3,0,18.2,0
2022-01-25-19,80,15.1,597,2.2,0,17.8,0
2022-01-25-20,80,15.1,597,1.8,0,18,0
2022-01-25-21,223.5,15.1,597,2,0,17.7,0
2022-01-25-22,80,15.1,597,1.8,0,17.7,0
2022-01-25-23,223.5,15.1,597,2.7,0,17.7,0
2022-01-26-00,461.8,15.1,599,2.3,0,17.9,0
2022-01-26-01,461.8,15.1,599,0,0,17.4,0
2022-01-26-02,461.8,15.1,599,1,0,17.3,0
2022-01-26-03,461.7,15.1,599,1.2,0,16.8,0
2022-01-26-04,461.7,15.1,599,0.4,0,16.2,0
2022-01-26-05,461.7,15.1,599,0.4,0,15.5,0
2022-01-26-06,461.7,15.1,599,0.8,0,15.2,0
2022-01-26-07,384.9,15.1,599,1.3,0,17.3,0
2022-01-26-08,224.8,15.1,599,1.9,0.8,19.7,0
2022-01-26-09,124.8,15.1,599,4.4,1,21.4,0
2022-01-26-10,305.1,15.1,599,4.3,1,22.6,0
2022-01-26-11,381.7,15.1,599,3.9,1,23.5,0
2022-01-26-12,381.7,15.1,599,3.7,1,24.3,0
2022-01-26-13,298.1,11.1,599,5.4,1,23.5,0
2022-01-26-14,351,11.1,599,5.7,1,22.6,0
2022-01-26-15,254.3,11.1,599,5.7,1,21.2,0
2022-01-26-16,80,11.1,599,5,0.8,20,0
2022-01-26-17,80,15.1,599,4.5,0,19,0
2022-01-26-18,80,15.1,599,3.6,0,18.9,0
2022-01-26-19,80,15.1,599,3.4,0,18.9,0
2022-01-26-20,80,15.1,599,3,0,18.8,0
2022-01-26-21,184.8,15.1,599,3.2,0,18.6,0
2022-01-26-22,311.6,15.1,599,2.4,0,18.5,0
2022-01-26-23,385,15.1,599,1.8,0,18.7,0
2022-01-27-00,377,15.1,597,2.1,0,18.6,0
2022-01-27-01,381.7,15.1,597,2.4,0,18.6,0
2022-01-27-02,377.9,15.1,597,1.1,0,18.7,0
2022-01-27-03,377,15.1,597,2.3,0,18.6,0
2022-01-27-04,377,15.1,597,1.7,0,18.6,0
2022-01-27-05,381.6,15.1,597,1.4,0,18.6,0
2022-01-27-06,381.6,15.1,597,0.9,0,18.5,0
2022-01-27-07,381.6,15.1,597,2.1,0,18.9,0
2022-01-27-08,224.8,15.1,597,2.4,0.7,20.3,0
2022-01-27-09,224.8,15.1,597,2.1,1,22.5,0
2022-01-27-10,278.3,15.1,597,1.4,1,24.2,0
2022-01-27-11,385,15.1,597,3.7,1,24.8,0
2022-01-27-12,417,15.1,597,4.8,1,23.8,0
2022-01-27-13,381.7,15.1,597,6.1,1,23.4,0
2022-01-27-14,427,15.1,597,6.9,1,22.6,0
2022-01-27-15,303.6,15.1,597,6.6,1,20.7,0
2022-01-27-16,180.3,15.1,597,5.7,0.8,19.5,0
2022-01-27-17,80,15.1,597,3.6,0,19.2,0
2022-01-27-18,80,15.1,597,1.1,0,18.7,0
2022-01-27-19,80,15.1,597,2.4,0,18.4,0
2022-01-27-20,80,15.1,597,1.9,0,18.3,0
2022-01-27-21,263.6,15.1,597,2.4,0,18.2,0
2022-01-27-22,263.6,15.1,597,2.5,0,18.5,0
2022-01-27-23,311.6,15.1,597,2,0,18.5,0
2022-01-28-00,361.8,15.1,597,3.3,0,18.7,0
2022-01-28-01,421.8,15.1,597,3.6,0,18.7,0
2022-01-28-02,421.7,15.1,598,2.5,0,18.5,0
2022-01-28-03,421.7,15.1,598,2.4,0,18.3,0
2022-01-28-04,421.7,15.1,598,2.2,0,17.5,0
2022-01-28-05,421.7,15.1,598,1.9,0,17.3,0
2022-01-28-06,421.7,15.1,597,2.1,0,17.5,0
2022-01-28-07,421.7,15.1,597,2.8,0,18.5,0
2022-01-28-08,305,15.1,597,3.6,0,19.9,0
2022-01-28-09,351.5,15.1,597,4.9,0.9,20.4,0
2022-01-28-10,356.7,15.1,597,5,1,20.7,0
2022-01-28-11,376.1,15.1,597,5.4,1,21.2,0
2022-01-28-12,341.7,15.1,597,4.7,1,21.5,0
2022-01-28-13,360.5,15.1,597,4.8,1,20.5,0
2022-01-28-14,363.6,15.1,597,4.8,0.4,20,0
2022-01-28-15,366.9,15.1,597,4.8,0.1,19.5,0
2022-01-28-16,176.8,15.1,597,4.1,0,19,0
2022-01-28-17,80,15.1,597,3,0,18.4,0
2022-01-28-18,80,15.1,597,1.7,0,18.2,0
2022-01-28-19,80,15.1,597,3.8,0,17.9,0
2022-01-28-20,80,15.1,597,2.2,0,17.7,0
2022-01-28-21,80,15.1,597,2.9,0,17.4,0
2022-01-28-22,223.5,15.1,597,1.2,0,17.5,0
2022-01-28-23,347,15.1,597,0.4,0,17.4,0
2022-01-29-00,549.8,15.1,597,0,0,17.2,0
2022-01-29-01,509.1,15.1,597,3,0,17.1,1
2022-01-29-02,428.8,15.1,596,3.3,0,16.7,1
2022-01-29-03,421.8,15.1,596,3,0,16.6,1
2022-01-29-04,421.8,15.1,596,2.2,0,16.6,1
2022-01-29-05,421.8,15.1,596,3.9,0,16.2,1
2022-01-29-06,421.8,15.1,596,2.5,0,16,1
2022-01-29-07,461.9,15.1,596,3.2,0,16.1,1
2022-01-29-08,495.1,15.1,597,4.3,0,16.2,1
2022-01-29-09,495.1,15.1,597,4.3,0.6,16.7,1
2022-01-29-10,441.8,15.1,596,3.1,0.9,17.2,1
2022-01-29-11,433.3,15.1,596,4.9,1,16.9,1
2022-01-29-12,421.8,15.1,596,3.2,1,17.4,1
2022-01-29-13,443.7,15.1,596,3.6,1,17.8,1
2022-01-29-14,463.7,15.1,596,4.2,1,18,1
2022-01-29-15,462.5,15.1,597,4.5,0.5,17.9,1
2022-01-29-16,458.3,15.1,597,3.7,0.1,17.3,1
